ASIC2	NM_001094.4	NM_001094	3.0	NM_001094.4:3
MED1	NM_004774.4	NM_004774	2.0	NM_004774.4:2
KRT33A	NM_004138.4	NM_004138	1.0	NM_004138.4:1
KAT7	NM_007067.5	NM_007067	2.0	NM_007067.5:2
HLF	NM_002126.5	NM_002126	2.0	NM_002126.5:2
AKAP1	NM_003488.4	NM_003488	17.0	NM_003488.4:17
LRRC37A3	NM_199340.4	NM_199340	6.0	NM_199340.4:6
TMEM94	NM_014738.6	NM_014738	10.0	NM_014738.6:10
ENPP7	NM_178543.5	NM_178543	1.0	NM_178543.5:1
STX8	NM_004853.3	NM_004853	2.0	NM_004853.3:2
ELOA2	NM_016427.2	NM_016427	1.0	NM_016427.2:1
SERPINB4	NM_002974.4	NM_002974	1.0	NM_002974.4:1
ZNF136	NM_003437.5	NM_003437	1.0	NM_003437.5:1
NWD1	NM_001007525.5	NM_001007525	7.0	NM_001007525.5:7
PGPEP1	NM_017712.4	NM_017712	1.0	NM_017712.4:1
ZNF431	NM_133473.4	NM_133473	1.0	NM_133473.4:1
ZNF100	NM_173531.4	NM_173531	4.0	NM_173531.4:4
TSHZ3	NM_020856.4	NM_020856	5.0	NM_020856.4:5
USF2	NM_003367.4	NM_003367	1.0	NM_003367.4:1
GAPDHS	NM_014364.5	NM_014364	3.0	NM_014364.5:3
PAK4	NM_001014831.3	NM_001014831	2.0	NM_001014831.3:2
HIPK4	NM_144685.5	NM_144685	5.0	NM_144685.5:5
IRGQ	NM_001007561.2	NM_001007561	2.0	NM_001007561.2:2
ZNF224	NM_013398.4	NM_013398	9.0	NM_013398.4:9
GRWD1	NM_031485.4	NM_031485	1.0	NM_031485.4:1
PLEKHA4	NM_020904.3	NM_020904	1.0	NM_020904.3:1
ZNF534	NM_001143939.3	NM_001143939	1.0	NM_001143939.3:1
KIR2DL3	NM_015868.3	NM_015868	1.0	NM_015868.3:1
KIR3DL1	NM_013289.2	NM_013289	1.0	NM_013289.2:1
SAFB2	NM_014649.3	NM_014649	1.0	NM_014649.3:1
ZNF304	NM_001290318.1	NM_001290318	1.0	NM_001290318.1:1
ZNF772	NM_001024596.3	NM_001024596	1.0	NM_001024596.3:1
ZNF419	NM_024691.4	NM_024691	3.0	NM_024691.4:3
ZNF776	NM_173632.4	NM_173632	1.0	NM_173632.4:1
OR2Z1	NM_001004699.2	NM_001004699	1.0	NM_001004699.2:1
ZNF560	NM_152476.3	NM_152476	1.0	NM_152476.3:1
FAM83C	NM_178468.6	NM_178468	3.0	NM_178468.6:3
KIAA1755	NM_001029864.2	NM_001029864	3.0	NM_001029864.2:3
RIPOR3	NM_001290268.2	NM_001290268	1.0	NM_001290268.2:1
CHGB	NM_001819.3	NM_001819	4.0	NM_001819.3:4
SYCP2	NM_014258.4	NM_014258	13.0	NM_014258.4:13
ADRM1	NM_007002.4	NM_007002	6.0	NM_007002.4:6
SLC2A4RG	NM_020062.4	NM_020062	4.0	NM_020062.4:4
CHAF1B	NM_005441.3	NM_005441	6.0	NM_005441.3:6
HIRA	NM_003325.4	NM_003325	32.0	NM_003325.4:32
ZDHHC8	NM_013373.4	NM_013373	1.0	NM_013373.4:1
DGCR6L	NM_033257.4	NM_033257	2.0	NM_033257.4:2
CABIN1	NM_012295.4	NM_012295	24.0	NM_012295.4:24
SEZ6L	NM_021115.5	NM_021115	13.0	NM_021115.5:13
KCNJ4	NM_152868.2	NM_152868	1.0	NM_152868.2:1
CBY1	NM_001002880.1	NM_001002880	1.0	NM_001002880.1:1
CBX7	NM_175709.5	NM_175709	1.0	NM_175709.5:1
SYNGR1	NM_004711.5	NM_004711	1.0	NM_004711.5:1
EFCAB6	NM_022785.4	NM_022785	1.0	NM_022785.4:1
PPP6R2	NM_001242898.2	NM_001242898	1.0	NM_001242898.2:1
WWC3	NM_015691.4	NM_015691	12.0	NM_015691.4:12;NM_015691.3:1
CAPN6	NM_014289.4	NM_014289	2.0	NM_014289.4:2
MXRA5	NM_015419.4	NM_015419	27.0	NM_015419.4:27
GPR82	NM_080817.5	NM_080817	1.0	NM_080817.5:1
DGAT2L6	NM_198512.3	NM_198512	3.0	NM_198512.3:3
CYSLTR1	NM_006639.4	NM_006639	1.0	NM_006639.4:1
TMX3	NM_019022.5	NM_019022	1.0	NM_019022.5:1
FLT1	NM_002019.4	NM_002019	29.0	NM_002019.4:29
LOC389641	NR_033928.1	NR_033928	1.0	NR_033928.1:1
ADAMTS9-AS2	NR_038264.1	NR_038264	1.0	NR_038264.1:1
COL8A1	NM_020351.4	NM_020351	2.0	NM_020351.4:2
MCUB	NM_017918.5	NM_017918	1.0	NM_017918.5:1
RHBDD2	NM_001040456.3	NM_001040456	1.0	NM_001040456.3:1
TUB	NM_177972.3	NM_177972	5.2	NM_177972.3:42;NM_003320.4:8
GPATCH8	NM_001002909.4	NM_001002909	5.0	NM_001002909.4:5
MIR183	NR_029615.1	NR_029615	2.0	NR_029615.1:2
ACAD11	NM_032169.5	NM_032169	3.0	NM_032169.5:3
EFHC2	NM_025184.4	NM_025184	3.0	NM_025184.4:3
MYH10	NM_001256012.3	NM_001256012	3.5	NM_001256012.3:14;NM_001256012.2:4;NM_005964.4:3
TCF21	NM_003206.4	NM_003206	2.0	NM_003206.4:2;NM_003206.3:1
TUBA4A	NM_006000.3	NM_006000	11.0	NM_006000.3:11
KCNH7	NM_033272.4	NM_033272	6.0	NM_033272.4:6
EXOC4	NM_021807.4	NM_021807	5.0	NM_021807.4:5
LACC1	NM_153218.4	NM_153218	9.0	NM_153218.4:9
PPAN	NM_020230.7	NM_020230	2.0	NM_020230.7:2
EIF3G	NM_003755.5	NM_003755	3.0	NM_003755.5:3
DDX39A	NM_005804.4	NM_005804	2.0	NM_005804.4:2
DMBX1	NM_172225.2	NM_172225	1.0	NM_172225.2:1
CLHC1	NM_152385.4	NM_152385	1.0	NM_152385.4:1
EPB41L4A	NM_022140.5	NM_022140	12.0	NM_022140.5:12
PCDHB4	NM_018938.4	NM_018938	20.0	NM_018938.4:20
ST7	NM_018412.4	NM_018412	6.0	NM_018412.4:6
FAM120AOS	NM_198841.4	NM_198841	2.0	NM_198841.4:2
ARL14EP	NM_152316.3	NM_152316	6.0	NM_152316.3:6
FAM177A1	NM_001079519.1	NM_001079519	2.0	NM_001079519.1:2
WDR93	NM_020212.2	NM_020212	2.0	NM_020212.2:2
MTSS2	NM_138383.3	NM_138383	2.0	NM_138383.3:2
TMEM92	NM_153229.3	NM_153229	1.0	NM_153229.3:1
GEMIN4	NM_015721.3	NM_015721	27.0	NM_015721.3:27
MRI1	NM_001031727.4	NM_001031727	10.0	NM_001031727.4:10
MATN4	NM_003833.4	NM_003833	6.0	NM_003833.4:6
CHST8	NM_001127895.2	NM_001127895	3.0	NM_001127895.2:3
PAM16	NM_016069.11	NM_016069	8.0	NM_016069.11:8
TSR2	NM_058163.3	NM_058163	2.0	NM_058163.3:2
RPS28	NM_001031.5	NM_001031	2.0	NM_001031.5:2
AXDND1	NM_144696.6	NM_144696	2.0	NM_144696.6:2
STAP1	NM_012108.4	NM_012108	1.0	NM_012108.4:1
FZD5	NM_003468.4	NM_003468	11.0	NM_003468.4:11
WNT6	NM_006522.4	NM_006522	1.0	NM_006522.4:1
WNT11	NM_004626.3	NM_004626	6.0	NM_004626.3:6
LRP10	NM_014045.5	NM_014045	1.0	NM_014045.5:1
TPTE	NM_199261.3	NM_199261	2.0	NM_199261.3:2;NM_199259.3:1
THBS4	NM_003248.6	NM_003248	6.0	NM_003248.6:6
ZHX2	NM_014943.5	NM_014943	7.0	NM_014943.5:7
GFRA1	NM_005264.6	NM_005264	8.0	NM_005264.6:8
NTF3	NM_001102654.2	NM_001102654	6.0	NM_001102654.2:6
GALNT14	NM_024572.4	NM_024572	5.0	NM_024572.4:5
THSD1	NM_018676.4	NM_018676	6.0	NM_018676.4:6
UBN1	NM_001079514.3	NM_001079514	13.0	NM_001079514.3:13
COA3	NM_001040431.3	NM_001040431	2.0	NM_001040431.3:2
DCAF4	NM_015604.4	NM_015604	4.0	NM_015604.4:4
RARA	NM_000964.4	NM_000964	7.0	NM_000964.4:7
TEX11	NM_001003811.2	NM_001003811	11.0	NM_001003811.2:11
ERAP2	NM_022350.5	NM_022350	7.0	NM_022350.5:7
UBE2T	NM_014176.4	NM_014176	3.0	NM_014176.4:3
RNF31	NM_017999.5	NM_017999	11.0	NM_017999.5:11
NRP1	NM_003873.6	NM_003873	10.0	NM_003873.6:10
MYBBP1A	NM_014520.4	NM_014520	27.0	NM_014520.4:27
GMNN	NM_015895.5	NM_015895	10.0	NM_015895.5:10
MYBPHL	NM_001010985.3	NM_001010985	1.0	NM_001010985.3:1
GPATCH2	NM_018040.5	NM_018040	1.0	NM_018040.5:1
SLC2A5	NM_003039.3	NM_003039	3.0	NM_003039.3:3
TGFBRAP1	NM_004257.6	NM_004257	6.0	NM_004257.6:6
FSIP2	NM_173651.4	NM_173651	7.0	NM_173651.4:7
SDC1	NM_002997.5	NM_002997	8.0	NM_002997.5:8
PROKR1	NM_138964.3	NM_138964	2.0	NM_138964.3:2
SIDT1	NM_017699.3	NM_017699	2.0	NM_017699.3:2
FGF2	NM_001361665.2	NM_001361665	3.0	NM_001361665.2:3
WWC2	NM_024949.6	NM_024949	4.0	NM_024949.6:4
STK32B	NM_018401.3	NM_018401	8.0	NM_018401.3:8
HK3	NM_002115.3	NM_002115	9.0	NM_002115.3:9
ANKRD31	NM_001372053.1	NM_001372053	5.0	NM_001372053.1:5;NM_001164443.1:1
ERAP1	NM_001040458.3	NM_001040458	24.0	NM_001040458.3:24
MYLK4	NM_001012418.5	NM_001012418	1.0	NM_001012418.5:1
ABCF1	NM_001025091.2	NM_001025091	3.0	NM_001025091.2:3
TDRD6	NM_001010870.3	NM_001010870	5.0	NM_001010870.3:5
SND1	NM_014390.4	NM_014390	15.0	NM_014390.4:15
ZNF862	NM_001099220.3	NM_001099220	4.0	NM_001099220.3:4
UPP1	NM_003364.4	NM_003364	2.0	NM_003364.4:2
CCN3	NM_002514.4	NM_002514	3.0	NM_002514.4:3
SYK	NM_003177.7	NM_003177	3.0	NM_003177.7:3
MKI67	NM_002417.5	NM_002417	34.0	NM_002417.5:34
ARHGAP22	NM_021226.4	NM_021226	6.0	NM_021226.4:6
TRHDE	NM_013381.2	NM_013381	4.0	NM_013381.2:4
PZP	NM_002864.3	NM_002864	10.0	NM_002864.3:10
CCDC168	NM_001146197.3	NM_001146197	18.0	NM_001146197.3:18
WDR25	NM_001350948.1	NM_001350948	1.0	NM_001350948.1:1
UBR7	NM_175748.4	NM_175748	1.0	NM_175748.4:1
SNAPC5	NM_001329615.2	NM_001329615	1.0	NM_001329615.2:1
CD276	NM_001024736.2	NM_001024736	4.0	NM_001024736.2:4
TLNRD1	NM_022566.3	NM_022566	1.0	NM_022566.3:1
BAIAP3	NM_001199097.2	NM_001199097	1.0	NM_001199097.2:1
ZNF174	NM_003450.3	NM_003450	1.0	NM_003450.3:1
CTRL	NM_001907.3	NM_001907	7.0	NM_001907.3:7
PKD1L2	NM_001076780.2	NM_001076780	1.0	NM_001076780.2:1
AKAP8	NM_005858.4	NM_005858	26.0	NM_005858.4:26
SIRT6	NM_016539.4	NM_016539	8.0	NM_016539.4:8
PTOV1	NM_001305108.1	NM_001305108	1.0	NM_001305108.1:1
POLRMT	NM_005035.4	NM_005035	16.0	NM_005035.4:16
PRSS57	NM_214710.5	NM_214710	1.0	NM_214710.5:1
LRRC8E	NM_025061.6	NM_025061	4.0	NM_025061.6:4
REM1	NM_014012.6	NM_014012	2.0	NM_014012.6:2
ZNF341	NM_001282933.2	NM_001282933	6.0	NM_001282933.2:6
TNFRSF6B	NM_003823.4	NM_003823	3.0	NM_003823.4:3
DIP2A	NM_015151.4	NM_015151	11.0	NM_015151.4:11
APPL1	NM_012096.3	NM_012096	6.0	NM_012096.3:6
BHMT	NM_001713.3	NM_001713	4.0	NM_001713.3:4
CYP26A1	NM_000783.4	NM_000783	4.0	NM_000783.4:4
GFRA2	NM_001495.5	NM_001495	3.0	NM_001495.5:3
BRD7	NM_013263.5	NM_013263	1.0	NM_013263.5:1
GPR153	NM_207370.4	NM_207370	5.0	NM_207370.4:5
PDZRN3	NM_015009.3	NM_015009	9.0	NM_015009.3:9
MEST	NM_002402.4	NM_002402	1.0	NM_002402.4:1
GTF2IRD1	NM_005685.4	NM_005685	47.0	NM_005685.4:47
RELA	NM_021975.4	NM_021975	14.0	NM_021975.4:14
B3GNT6	NM_138706.5	NM_138706	1.0	NM_138706.5:1
GALNT4	NM_003774.5	NM_003774	3.0	NM_003774.5:3
PPP1R13B	NM_015316.3	NM_015316	9.0	NM_015316.3:9
SEZ6	NM_178860.5	NM_178860	12.0	NM_178860.5:12
ARL16	NM_001040025.2	NM_001040025	1.0	NM_001040025.2:1
PISD	NM_001326411.1	NM_001326411	6.0	NM_001326411.1:6
SRGAP1	NM_020762.4	NM_020762	28.0	NM_020762.4:28
NHSL2	NM_001013627.2	NM_001013627	1.0	NM_001013627.2:1
NOS1	NM_000620.5	NM_000620	50.0	NM_000620.5:50
SV2A	NM_014849.5	NM_014849	15.0	NM_014849.5:15
HDAC1	NM_004964.3	NM_004964	3.0	NM_004964.3:3
PCBP1	NM_006196.4	NM_006196	1.0	NM_006196.4:1
SLIT2	NM_004787.4	NM_004787	40.0	NM_004787.4:40
RPS20	NM_001146227.2	NM_001146227	2.4	NM_001146227.2:12;NM_001023.4:5
NXPE3	NM_145037.4	NM_145037	3.0	NM_145037.4:3
MROH2A	NM_001367507.1	NM_001367507	2.0	NM_001367507.1:2
THADA	NM_001083953.1	NM_001083953	5.0	NM_001083953.1:5
PARP14	NM_017554.3	NM_017554	6.0	NM_017554.3:6
PI4K2B	NM_018323.4	NM_018323	2.0	NM_018323.4:2
LRRC66	NM_001024611.3	NM_001024611	1.0	NM_001024611.3:1
ADAM19	NM_033274.5	NM_033274	8.0	NM_033274.5:8
DROSHA	NM_013235.5	NM_013235	17.0	NM_013235.5:17
FILIP1	NM_015687.5	NM_015687	8.0	NM_015687.5:8
SLC13A1	NM_022444.4	NM_022444	4.0	NM_022444.4:4
TMX2	NM_015959.4	NM_015959	9.0	NM_015959.4:9
METTL1	NM_005371.6	NM_005371	1.0	NM_005371.6:1
PLA2G4E	NM_001206670.1	NM_001206670	7.0	NM_001206670.1:7
LACTB	NM_032857.5	NM_032857	5.0	NM_032857.5:5
ACSM2A	NM_001308172.2	NM_001308172	2.0	NM_001308172.2:2
EVPL	NM_001988.4	NM_001988	4.0	NM_001988.4:4
RFX1	NM_002918.5	NM_002918	13.0	NM_002918.5:13
URI1	NM_003796.3	NM_003796	4.0	NM_003796.3:4;NM_001252641.2:1
CLC	NM_001828.6	NM_001828	1.0	NM_001828.6:1
MEIS3	NM_001301059.2	NM_001301059	3.0	NM_001301059.2:3
MUC16	NM_024690.2	NM_024690	66.0	NM_024690.2:66
ARMCX4	NM_001256155.2	NM_001256155	1.0	NM_001256155.2:1
ZMAT1	NM_001011657.4	NM_001011657	1.0	NM_001011657.4:1
BEX2	NM_032621.4	NM_032621	2.0	NM_032621.4:2
FRMPD3	NM_032428.2	NM_032428	2.0	NM_032428.2:2
RBMX2	NM_016024.4	NM_016024	1.0	NM_016024.4:1
ZNF75D	NM_007131.5	NM_007131	2.0	NM_007131.5:2
TREX2	NM_080701.3	NM_080701	2.0	NM_080701.3:2
FAM47A	NM_203408.3	NM_203408	5.0	NM_203408.3:5
CFAP47	NM_001304548.2	NM_001304548	1.0	NM_001304548.2:1
TBC1D25	NM_002536.4	NM_002536	2.0	NM_002536.4:2
GDPD2	NM_001171192.1	NM_001171192	1.0	NM_001171192.1:1
NAP1L2	NM_021963.4	NM_021963	3.0	NM_021963.4:3
PNPLA4	NM_004650.3	NM_004650	4.0	NM_004650.3:4
NAP1L3	NM_004538.6	NM_004538	1.0	NM_004538.6:1
STX3	NM_004177.5	NM_004177	11.0	NM_004177.5:11
PCNX2	NM_014801.4	NM_014801	9.0	NM_014801.4:9
OLFML2B	NM_001347700.1	NM_001347700	11.0	NM_001347700.1:11
PPP2R5B	NM_006244.4	NM_006244	1.0	NM_006244.4:1
PRELP	NM_002725.4	NM_002725	3.0	NM_002725.4:3
ZFP36L2	NM_006887.5	NM_006887	1.0	NM_006887.5:1
CCDC190	NM_178550.4	NM_178550	1.0	NM_178550.4:1
CATSPER4	NM_198137.2	NM_198137	3.0	NM_198137.2:3;NM_198137.1:1
FYB2	NM_001004303.5	NM_001004303	1.0	NM_001004303.5:1
NMI	NM_004688.3	NM_004688	1.0	NM_004688.3:1
DYTN	NM_001093730.1	NM_001093730	1.0	NM_001093730.1:1
UGT1A5	NM_001072.4	NM_001072	7.0	NM_001072.4:7
ACKR3	NM_020311.3	NM_020311	5.0	NM_020311.3:5
CACNA2D3	NM_018398.3	NM_018398	4.0	NM_018398.3:4
MRPS30	NM_016640.4	NM_016640	1.0	NM_016640.4:1
CGAS	NM_138441.3	NM_138441	2.0	NM_138441.3:2
INHBA	NM_002192.4	NM_002192	1.0	NM_002192.4:1
PTRH1	NM_001012502.3	NM_001012502	1.0	NM_001012502.3:1
DIP2C	NM_014974.3	NM_014974	30.0	NM_014974.3:30
SDSL	NM_001304993.2	NM_001304993	2.0	NM_001304993.2:2
CPNE6	NM_006032.4	NM_006032	1.0	NM_006032.4:1
NRN1L	NM_198443.2	NM_198443	3.0	NM_198443.2:3
EFCAB5	NM_198529.4	NM_198529	1.0	NM_198529.4:1
NSF	NM_006178.4	NM_006178	2.0	NM_006178.4:2
SYT4	NM_020783.4	NM_020783	3.0	NM_020783.4:3
MPV17L2	NM_032683.3	NM_032683	1.0	NM_032683.3:1
MAVS	NM_020746.5	NM_020746	8.0	NM_020746.5:8
ARSG	NM_014960.5	NM_014960	24.0	NM_014960.5:24;NM_017983.7:1
MPZL2	NM_005797.4	NM_005797	4.0	NM_005797.4:4
MYO9A	NM_006901.4	NM_006901	71.0	NM_006901.4:71
CEMIP	NM_001293298.2	NM_001293298	24.0	NM_001293298.2:24
LDHD	NM_153486.3	NM_153486	7.0	NM_153486.3:7
ERI1	NM_153332.4	NM_153332	4.0	NM_153332.4:4
PRKCQ	NM_006257.5	NM_006257	4.0	NM_006257.5:4
FDFT1	NM_004462.5	NM_004462	5.0	NM_004462.5:5;NM_001287742.1:1
SIK3	NM_025164.6	NM_025164	5.0	NM_025164.6:5
PAK1	NM_002576.5	NM_002576	2.5	NM_002576.5:5;NM_002576.4:2
TTC4	NM_004623.5	NM_004623	1.0	NM_004623.5:1
FMNL2	NM_052905.4	NM_052905	7.0	NM_052905.4:7
ITGB5	NM_002213.5	NM_002213	2.0	NM_002213.5:2
F2RL2	NM_004101.4	NM_004101	1.0	NM_004101.4:1
FRMD1	NM_024919.5	NM_024919	6.0	NM_024919.5:6
SENP6	NM_015571.4	NM_015571	4.0	NM_015571.4:4
ENPP2	NM_001040092.3	NM_001040092	7.0	NM_001040092.3:7
ANXA1	NM_000700.3	NM_000700	7.0	NM_000700.3:7
SEMA4D	NM_006378.4	NM_006378	5.0	NM_006378.4:5
DIS3	NM_014953.5	NM_014953	2.0	NM_014953.5:2
MOK	NM_014226.3	NM_014226	3.0	NM_014226.3:3
SLC38A6	NM_001172702.1	NM_001172702	1.0	NM_001172702.1:1
TRPV1	NM_080704.4	NM_080704	18.0	NM_080704.4:18
ALOX15	NM_001140.5	NM_001140	13.0	NM_001140.5:13
ABCC3	NM_003786.4	NM_003786	11.0	NM_003786.4:11
ALOX15B	NM_001141.3	NM_001141	6.0	NM_001141.3:6
CXXC1	NM_001101654.1	NM_001101654	7.0	NM_001101654.1:7
NR1H2	NM_007121.7	NM_007121	1.0	NM_007121.7:1
TRAF7	NM_032271.3	NM_032271	8.0	NM_032271.3:8
RMI1	NM_001358291.2	NM_001358291	4.0	NM_001358291.2:4
TMEM59	NM_004872.5	NM_004872	1.0	NM_004872.5:1
CTNNA2	NM_001164883.1	NM_001164883	5.0	NM_001164883.1:10;NM_004389.3:2
CLEC1A	NM_016511.4	NM_016511	1.0	NM_016511.4:1
CSNK1E	NM_152221.3	NM_152221	5.0	NM_152221.3:5
ADPRS	NM_017825.3	NM_017825	13.0	NM_017825.3:13
NUP85	NM_024844.5	NM_024844	4.0	NM_024844.5:4
NUP160	NM_015231.2	NM_015231	5.0	NM_015231.2:5
PLVAP	NM_031310.3	NM_031310	5.0	NM_031310.3:5
NUP37	NM_024057.4	NM_024057	2.0	NM_024057.4:2
ARF1	NM_001658.4	NM_001658	6.0	NM_001658.4:6
CYB561	NM_001915.4	NM_001915	2.0	NM_001915.4:2
GPRASP2	NM_138437.6	NM_138437	8.0	NM_138437.6:8
PPCS	NM_024664.4	NM_024664	3.0	NM_024664.4:3
ESR2	NM_001040275.1	NM_001040275	24.0	NM_001040275.1:24
PADI4	NM_012387.3	NM_012387	7.0	NM_012387.3:7
PLS1	NM_001145319.2	NM_001145319	8.0	NM_001145319.2:8
PTPRS	NM_002850.4	NM_002850	28.0	NM_002850.4:28
TLR8	NM_138636.5	NM_138636	7.0	NM_138636.5:7
MUC1	NM_002456.6	NM_002456	1.0	NM_002456.6:1
C4A	NM_001242823.2	NM_001242823	1.0	NM_001242823.2:1
IFI30	NM_006332.5	NM_006332	1.0	NM_006332.5:1
PAF1	NM_019088.4	NM_019088	1.0	NM_019088.4:1
UGDH	NM_003359.4	NM_003359	24.0	NM_003359.4:24
CIBAR1	NM_145269.5	NM_145269	1.0	NM_145269.5:1
SLC7A2	NM_001370338.1	NM_001370338	4.0	NM_001370338.1:4
NDUFA8	NM_014222.3	NM_014222	1.0	NM_014222.3:1
SESN3	NM_144665.4	NM_144665	3.0	NM_144665.4:3
CCT2	NM_006431.3	NM_006431	11.0	NM_006431.3:11
INTS1	NM_001080453.3	NM_001080453	70.0	NM_001080453.3:70
NEIL1	NM_024608.4	NM_024608	6.0	NM_024608.4:6
TRPM2	NM_003307.3	NM_003307	44.0	NM_003307.3:44
TEX22	NM_001195082.2	NM_001195082	1.0	NM_001195082.2:1
GPS1	NM_004127.6	NM_004127	1.0	NM_004127.6:1;NM_212492.3:1
GUCY2F	NM_001522.3	NM_001522	8.0	NM_001522.3:8
MEPE	NM_001184694.2	NM_001184694	7.0	NM_001184694.2:7
KLB	NM_175737.4	NM_175737	13.0	NM_175737.4:13
RALGDS	NM_006266.4	NM_006266	29.0	NM_006266.4:29;NM_001042368.3:1
TBC1D1	NM_015173.4	NM_015173	14.0	NM_015173.4:14
AP1B1	NM_001127.3	NM_001127	5.0	NM_001127.3:5
WWP2	NM_007014.5	NM_007014	3.0	NM_007014.5:3
LRRC56	NM_198075.4	NM_198075	4.0	NM_198075.4:4
CIB1	NM_006384.4	NM_006384	8.0	NM_006384.4:8
PTPN14	NM_005401.5	NM_005401	33.0	NM_005401.5:33
NTN1	NM_004822.3	NM_004822	4.0	NM_004822.3:4
OSBPL7	NM_145798.3	NM_145798	1.0	NM_145798.3:1
DMC1	NM_007068.4	NM_007068	1.0	NM_007068.4:1
CD70	NM_001252.5	NM_001252	3.0	NM_001252.5:3
NOX1	NM_007052.5	NM_007052	6.0	NM_007052.5:6
MROH6	NM_001100878.2	NM_001100878	1.0	NM_001100878.2:1
CYHR1	NM_138496.1	NM_138496	1.0	NM_138496.1:1
NHLRC2	NM_198514.4	NM_198514	2.0	NM_198514.4:2
PSMC3	NM_002804.4	NM_002804	1.0	NM_002804.4:1
KIAA0825	NM_001145678.2	NM_001145678	1.0	NM_001145678.2:1;NM_173665.3:1
KCNA4	NM_002233.4	NM_002233	1.0	NM_002233.4:1
MARK3	NM_001128918.3	NM_001128918	1.0	NM_001128918.3:1
NRG3	NM_001010848.4	NM_001010848	12.0	NM_001010848.4:12
DENND4B	NM_014856.3	NM_014856	2.0	NM_014856.3:2
EDEM3	NM_025191.4	NM_025191	2.0	NM_025191.4:2
CLIC4	NM_013943.3	NM_013943	1.0	NM_013943.3:1
PTPRU	NM_133178.4	NM_133178	5.0	NM_133178.4:5
USP24	NM_015306.3	NM_015306	8.0	NM_015306.3:8
MTA3	NM_001330442.2	NM_001330442	1.0	NM_001330442.2:1
SLC38A3	NM_006841.6	NM_006841	3.0	NM_006841.6:3
CLGN	NM_004362.3	NM_004362	4.0	NM_004362.3:4
SMARCA5	NM_003601.4	NM_003601	4.0	NM_003601.4:4
CPZ	NM_001014447.3	NM_001014447	12.0	NM_001014447.3:12
FGF18	NM_003862.3	NM_003862	2.0	NM_003862.3:2
ADGRB3	NM_001704.3	NM_001704	2.0	NM_001704.3:2
HOOK3	NM_032410.4	NM_032410	3.0	NM_032410.4:3
RUNX1T1	NM_175635.3	NM_175635	9.0	NM_175635.3:9
PIK3C2A	NM_001321378.2	NM_001321378	2.0	NM_001321378.2:2;NM_002645.4:1;NM_001321380.2:1
OSBP	NM_002556.3	NM_002556	4.0	NM_002556.3:4
VWCE	NM_152718.2	NM_152718	4.0	NM_152718.2:4
ZFC3H1	NM_144982.5	NM_144982	12.0	NM_144982.5:12
RASA3	NM_007368.4	NM_007368	5.0	NM_007368.4:5
N4BP2L2	NM_001278432.1	NM_001278432	1.0	NM_001278432.1:1
SLC7A8	NM_012244.4	NM_012244	5.0	NM_012244.4:5
FBRS	NM_001105079.3	NM_001105079	4.0	NM_001105079.3:4
PSMD11	NM_002815.4	NM_002815	1.0	NM_002815.4:1
MED24	NM_014815.4	NM_014815	4.0	NM_014815.4:4
CEP76	NM_024899.4	NM_024899	3.0	NM_024899.4:3
POLR2E	NM_002695.4	NM_002695	2.0	NM_002695.4:2
DPRX	NM_001012728.1	NM_001012728	1.0	NM_001012728.1:1
ZNF446	NM_017908.4	NM_017908	4.0	NM_017908.4:4
PYGB	NM_002862.4	NM_002862	6.0	NM_002862.4:6
PHF20	NM_016436.5	NM_016436	11.0	NM_016436.5:11
ZBED4	NM_014838.3	NM_014838	7.0	NM_014838.3:7
ZNF449	NM_152695.6	NM_152695	2.0	NM_152695.6:2
H2AP	NM_012274.2	NM_012274	1.0	NM_012274.2:1
SRPX	NM_006307.5	NM_006307	7.0	NM_006307.5:7
KCND1	NM_004979.6	NM_004979	7.0	NM_004979.6:7
CCDC120	NM_033626.3	NM_033626	1.0	NM_033626.3:1
ITIH6	NM_198510.3	NM_198510	3.0	NM_198510.3:3
USP51	NM_201286.3	NM_201286	2.0	NM_201286.3:2
EIF3F	NM_003754.3	NM_003754	2.0	NM_003754.3:2
PHACTR1	NM_001318809.1	NM_001318809	2.0	NM_001318809.1:2
P4HA1	NM_001017962.2	NM_001017962	2.0	NM_001017962.2:2;NM_000917.3:1
MB	NM_005368.3	NM_005368	1.0	NM_005368.3:1
POLR3GL	NM_032305.3	NM_032305	2.0	NM_032305.3:2
RPS15A	NM_001019.5	NM_001019	1.0	NM_001019.5:1
RPL18	NM_000979.4	NM_000979	8.0	NM_000979.4:8
RPL35	NM_007209.4	NM_007209	5.0	NM_007209.4:5
MYORG	NM_020702.5	NM_020702	25.0	NM_020702.5:25
NAXD	NM_001242882.1	NM_001242882	1.5	NM_001242882.1:3;NM_001242883.1:2
ARMC2	NM_032131.6	NM_032131	5.0	NM_032131.6:5
CDH18	NM_004934.5	NM_004934	3.0	NM_004934.5:3
VWA8	NM_015058.2	NM_015058	15.0	NM_015058.2:15
SLTM	NM_024755.4	NM_024755	2.0	NM_024755.4:2
ACSS2	NM_018677.4	NM_018677	5.0	NM_018677.4:5
GLS	NM_014905.4	NM_014905	2.0	NM_014905.4:6;NM_014905.5:3
ALPK1	NM_025144.4	NM_025144	6.0	NM_025144.4:6
AHCTF1	NM_001323342.2	NM_001323342	1.0	NM_001323342.2:1
FCSK	NM_145059.3	NM_145059	10.0	NM_145059.3:10
